,unique_add,Lon,Lat,X,Y
8219,272 YISHUN ST 22,103.839642130302,1.43809763830105,28703.7143419106,46643.0484456643
8220,356 YISHUN RING RD,103.845455692599,1.425310512346,29350.6821422176,45229.1149695832
8221,281 YISHUN ST 22,103.837500561028,1.43896457843625,28465.3903522538,46738.9097834118
8222,407 ANG MO KIO AVE 10,103.855247666901,1.36191347249961,30440.4499923475,38218.999090448
8223,550 ANG MO KIO AVE 10,103.85820494173,1.37360769512088,30769.5465755248,39512.0900024399
8224,150 ANG MO KIO AVE 5,103.842017962576,1.37680678506745,28968.1332683703,39865.8164612036
8225,412 ANG MO KIO AVE 10,103.855287998999,1.36385512178453,30444.9365247693,38433.696830323
8226,554 ANG MO KIO AVE 10,103.857784026362,1.37282000844329,30722.7047519637,39424.9911249056
8227,139 BEDOK RESERVOIR RD,103.913777679684,1.33462453350019,36954.2555375341,35201.6629444491
8228,705 BEDOK NTH RD,103.918995255673,1.33663681806047,37534.9097874062,35424.190920908
8229,8 BEDOK STH AVE 2,103.936046815062,1.32284176978435,39432.6336999908,33898.875502266
8230,6 BEDOK STH AVE 2,103.934991224907,1.32221710776614,39315.1596900783,33829.7986362576
8231,90 BEDOK NTH ST 4,103.940449941907,1.33214927189672,39922.6140299691,34928.0738783032
8232,644 BEDOK RESERVOIR RD,103.90562160069,1.33069532832257,36046.5815724554,34767.1630416568
8233,211 BISHAN ST 23,103.848976985255,1.35615290745994,29742.6008639084,37582.0197247677
8234,264 BISHAN ST 24,103.842049817206,1.35865897891792,28971.685579475,37859.124447491
8235,161 BISHAN ST 13,103.856411840501,1.34759183482171,30570.0239314307,36635.3865665905
8236,190 BISHAN ST 13,103.852044535915,1.35055492734245,30083.9888212541,36963.0260490328
8237,234 BISHAN ST 22,103.846091355463,1.35837057780719,29421.4620968653,37827.236521285
8238,447 BRIGHT HILL DR,103.831932958776,1.3582216078161,27845.7965229377,37810.760477297
8239,246 BT BATOK EAST AVE 5,103.757617809641,1.34964706301784,19575.3486495148,36862.7621725183
8240,306 BT BATOK ST 31,103.747520379156,1.3582878390455,18451.6502685659,37818.253468005
8241,525 BT BATOK ST 52,103.752204623104,1.35710516584321,18972.9485483486,37687.461363649
8242,137 BT BATOK WEST AVE 6,103.744948500644,1.35051222398057,18165.398288752,36958.474924732
8243,169 BT BATOK WEST AVE 8,103.740909286964,1.34660733553492,17715.8621899569,36526.708463015
8244,126 BT BATOK CTRL,103.746721991089,1.35192324053157,18362.7736615455,37114.4910046589
8245,204 BT BATOK ST 21,103.74988715048,1.34755865555388,18715.0040041422,36631.8646445405
8246,311 BT BATOK ST 32,103.748341653201,1.36008251500719,18543.0556445541,38016.6965741925
8247,108 BT BATOK WEST AVE 6,103.746502064421,1.34744385349941,18338.2805972453,36619.1835700832
8248,34 KIM CHENG ST,103.831584184636,1.28489922215081,27806.9762901524,29703.1474854406
8249,53 LENGKOK BAHRU,103.813450564855,1.28884723459282,25788.8585060705,30139.7068823799
8250,36 JLN RUMAH TINGGI,103.80877696891,1.28849466160281,25268.7265122365,30100.7257147264
8251,39 TELOK BLANGAH RISE,103.822508329222,1.27174724526041,26796.9028909672,28248.8723563738
8252,176 LOMPANG RD,103.765881569885,1.37924529892586,20495.1052002106,40135.5595259983
8253,129 PENDING RD,103.7703219758,1.37572423433689,20989.2567004887,39746.2043209206
8254,411 SAUJANA RD,103.767566027315,1.38310056220431,20682.5761017641,40561.8499949072
8255,668 CHANDER RD,103.851478219734,1.30758124026887,30020.9990889151,32211.2153315172
8256,535 UPP CROSS ST,103.846220907456,1.28459455749373,29435.9220509948,29669.4627911858
8257,636 VEERASAMY RD,103.855387281341,1.30630673276789,30456.0425441591,32070.2903234474
8258,671B KLANG LANE,103.852360705457,1.30923290113321,30119.2101605069,32393.8482288215
8259,285 CHOA CHU KANG AVE 3,103.741885701698,1.38012255733941,17824.6672374569,40232.6515599638
8260,501 CHOA CHU KANG ST 51,103.74324795084,1.38959498074238,17976.3084132848,41280.0595787577
8261,611 CHOA CHU KANG ST 62,103.743861775626,1.39974204768206,18044.6618442144,42402.0696115736
8262,470 CHOA CHU KANG AVE 3,103.737107245589,1.37817751599485,17292.8758044187,40017.599442536
8263,664 CHOA CHU KANG CRES,103.750438456359,1.40229618504156,18776.5684171282,42684.466600446
8264,103 TECK WHYE LANE,103.753555993761,1.37713078246274,19123.4142367616,39901.78923342
8265,556 CHOA CHU KANG NTH 6,103.743789183815,1.39577216416704,18036.5666114334,41963.0997632146
8266,375 CLEMENTI AVE 4,103.766701647482,1.31849298732441,20586.1857099291,33417.8721417021
8267,119 ALJUNIED AVE 2,103.886335477819,1.31920342964443,33900.2612008275,33496.392800238
8268,248 HOUGANG AVE 3,103.892587549209,1.35937034964577,34595.9483477259,37937.8633381892
8269,250 HOUGANG AVE 3,103.891304944902,1.3595792601149,34453.208774033,37960.9601403996
8270,240 HOUGANG ST 22,103.890651695359,1.3564226661287,34380.5179410372,37611.9181666709
8271,168 HOUGANG AVE 1,103.889540957058,1.35214138339205,34256.9164502323,37138.5126451124
8272,463 HOUGANG AVE 10,103.894968078036,1.37235645075277,34860.8368516844,39373.8077222966
8273,426 HOUGANG AVE 6,103.89309055048,1.37364743760811,34651.8873045975,39516.5532587823
8274,676 HOUGANG AVE 8,103.884223176926,1.37153528573758,33665.0620778091,39282.9793146141
8275,575 HOUGANG ST 51,103.88697661055,1.37793979527584,33971.4699014649,39991.1644146685
8276,359 HOUGANG AVE 5,103.895264426108,1.36913888821257,34893.8259876743,39018.0266727973
8277,621 HOUGANG AVE 8,103.883193094527,1.36991763773226,33550.4301407645,39104.1055495478
8278,348 JURONG EAST AVE 1,103.731069572217,1.34456643414115,16620.7995917033,36301.0793802831
8279,215 JURONG EAST ST 21,103.738514477739,1.33993327217519,17449.317391661,35788.7338857967
8280,324 JURONG EAST ST 31,103.729868988347,1.3486489933486,16487.2067000102,36752.5142805018
8281,267 TOH GUAN RD,103.744794661314,1.34111736866105,18148.2399741421,35919.6392226797
8282,276 TOH GUAN RD,103.747453693181,1.34096054679072,18444.1612429628,35902.2881010138
8283,438 JURONG WEST AVE 1,103.723600768486,1.35140999298197,15789.6362186288,37057.8426267859
8284,508 JURONG WEST ST 52,103.718715391434,1.34872718063365,15245.933758907,36761.215448048
8285,506 JURONG WEST ST 52,103.718764842328,1.34911301335269,15251.4391116612,36803.8786856532
8286,264 BOON LAY DR,103.706889791188,1.34607772133475,13929.8580967803,36468.3162255269
8287,475 JURONG WEST ST 41,103.725087226378,1.34809804107273,15955.0462397141,36691.6158236936
8288,651A JURONG WEST ST 61,103.697938258178,1.33707182045034,12933.593436054,35472.5404532738
8289,751 JURONG WEST ST 73,103.699227740175,1.34760958144611,13077.1633816129,36637.7474995889
8290,323 TAH CHING RD,103.723914562532,1.3368180785281,15824.4857459702,35444.3388042692
8291,452 JURONG WEST ST 42,103.718516174409,1.35158269235001,15223.77798831,37076.9650308583
8292,517C JURONG WEST ST 52,103.720024635155,1.34493630769122,15391.618800899,36342.0324465409
8293,661A JURONG WEST ST 64,103.705141174139,1.33567944605321,13735.1956130993,35318.5354084522
8294,634 JURONG WEST ST 65,103.698866098979,1.34309420970325,13036.8891051579,36138.4616109636
8295,361 YUNG AN RD,103.720313655007,1.33580354461171,15423.7370059248,35332.1747672763
8296,679A JURONG WEST CTRL 1,103.705833695408,1.34426725618628,13812.3155298838,36268.1298650857
8297,274B JURONG WEST ST 25,103.703280481903,1.3528655530538,13528.2208703412,37218.9030478075
8298,333 KANG CHING RD,103.723441613129,1.33927933228555,15771.8635850223,35716.4944997784
8299,462 CRAWFORD LANE,103.860840750826,1.30458618029941,31062.9654085236,31880.0464508347
8300,35 JLN BAHAGIA,103.857576254516,1.3267405056425,30699.6330721788,34329.7543856297
8301,84 WHAMPOA DR,103.857027960797,1.32319022987198,30638.6172966668,33937.1824808493
8302,110 WHAMPOA RD,103.855890714758,1.32682122581121,30512.0495131901,34338.6782347336
8303,1 CHANGI VILLAGE RD,103.987804503483,1.38854656229022,45192.2992945565,41164.5011992659
8304,755 PASIR RIS ST 71,103.933703763298,1.37747061666023,39171.6256726161,39939.4530173503
8305,757 PASIR RIS ST 71,103.933579789273,1.37717716955915,39157.83025207,39907.0044978186
8306,644 PASIR RIS DR 10,103.937574532149,1.37804865266679,39602.3918985445,40003.3878977485
8307,581 PASIR RIS ST 53,103.946619114452,1.37494172826975,40608.9590847641,39659.8852677196
8308,167A PUNGGOL EAST,103.915106920555,1.39390824772023,37101.9634796828,41756.9656229001
8309,172B EDGEDALE PLAINS,103.91180535741,1.39572402116348,36734.5361272851,41957.732341662
8310,110C PUNGGOL FIELD,103.910033984669,1.39539733228908,36537.4069240028,41921.6022061985
8311,50 STIRLING RD,103.803791249661,1.29714090600198,24713.8692411352,31056.7888329625
8312,57 STIRLING RD,103.804447110421,1.29632844900259,24786.8597271694,30966.9506726358
8313,309 CANBERRA RD,103.821562407206,1.4467573459998,26691.7234030925,47600.5978732407
8314,325 SEMBAWANG CRES,103.818706030955,1.44450474363115,26373.8521254286,47351.5182463732
8315,507A WELLINGTON CIRCLE,103.823966895951,1.4527308013707,26959.3078460936,48261.1113832276
8316,337 SEMBAWANG CRES,103.815651965202,1.44615096906869,26033.9838024732,47533.5520192087
8317,309C ANCHORVALE RD,103.885761221121,1.39109822389481,33836.1800049962,41446.1542616338
8318,202C SENGKANG EAST RD,103.892967111261,1.38753228222895,34638.1115279719,41051.8693403155
8319,322C ANCHORVALE DR,103.892092264081,1.39189398402945,34540.740302125,41534.1620261818
8320,309A ANCHORVALE RD,103.886137355811,1.39170406550677,33878.0373878032,41513.1461175829
8321,250B COMPASSVALE ST,103.899789895565,1.39224633613012,35397.3849891676,41573.1460995618
8322,222 SERANGOON AVE 4,103.8712240101,1.35842952473611,32218.4356379611,37833.783879647
8323,213 SERANGOON AVE 4,103.873093293448,1.35717269116489,32426.467550586,37694.8129423391
8324,544 SERANGOON NTH AVE 3,103.870931188069,1.37440959294033,32185.8202813026,39600.7783123329
8325,802 TAMPINES AVE 4,103.938034023132,1.34608442398209,39653.6811180254,36468.942712253
8326,822 TAMPINES ST 81,103.934379779229,1.34834234440867,39246.993042876,36718.5952515155
8327,891 TAMPINES AVE 8,103.931126953177,1.34920948684933,38884.9852940347,36814.4647918865
8328,503 TAMPINES CTRL 1,103.945102946956,1.3558033565401,40440.3264011843,37543.6496071685
8329,469 TAMPINES ST 44,103.954664138866,1.36031154375589,41504.3546303725,38042.1942934077
8330,702 TAMPINES ST 71,103.937479923002,1.3561725371375,39591.9679681687,37584.4339596853
8331,928 TAMPINES ST 91,103.940210611577,1.34597336332087,39895.9123714333,36456.672677014
8332,168D SIMEI LANE,103.958258733447,1.34285868951136,41904.4912307151,36112.3625879847
8333,158 SIMEI RD,103.959602823483,1.34425348635592,42054.0662231706,36266.600151455
8334,210 TAMPINES ST 23,103.953988554843,1.35402365617519,41429.2045237003,37346.9064417519
8335,886 TAMPINES ST 83,103.932057060254,1.35104857129899,38988.4877237361,37017.825840069
8336,867 TAMPINES ST 83,103.934046408805,1.35511311954001,39209.8615214396,37467.2726180442
8337,864 TAMPINES ST 83,103.93573303978,1.35506384634851,39397.5647903038,37461.8320993111
8338,111 SIMEI ST 1,103.949503526295,1.34241233534134,40930.1320848968,36062.9588822816
8339,311 TAMPINES ST 33,103.957434964486,1.35330429046842,41812.755631024,37267.3818244636
8340,143 POTONG PASIR AVE 2,103.866168845292,1.33290762111116,31655.8922361461,35011.6935419105
8341,242 KIM KEAT LINK,103.855821390119,1.32985845976054,30504.3313286817,34674.5199472774
8342,27 MARSILING DR,103.773954877015,1.44209907015608,21393.74087294,47085.5918835215
8343,502A WOODLANDS DR 14,103.791313633199,1.43330461383635,23325.4836988552,46113.101815965
8344,108 WOODLANDS ST 13,103.781576753293,1.43721908735525,22241.9254769254,46545.9669752251
8345,113 WOODLANDS ST 13,103.78122891909,1.43801404529215,22203.2188398838,46633.8703454975
8346,312 WOODLANDS ST 31,103.775651955153,1.43068809166629,21582.5675682882,45823.8177408818
8347,364 WOODLANDS AVE 5,103.786743446042,1.4340788333574,22816.8924937285,46198.7209825795
8348,606 WOODLANDS RING RD,103.797147612705,1.43672576257891,23974.7236258956,46491.3842358999
8349,866 WOODLANDS ST 83,103.792755862349,1.4415399886956,23485.9982367903,47023.7255171295
8350,207 YISHUN ST 21,103.837158859724,1.43122595521659,28427.3656831533,45883.2116670236
8351,747 YISHUN ST 72,103.833488111349,1.42822554342155,28018.8664929299,45551.4408772159
8352,625 YISHUN ST 61,103.836190364674,1.41817361528574,28319.5885061119,44439.9495135639
8353,366 YISHUN RING RD,103.845809916163,1.428839245144,29390.0998952687,45619.3046932407
8354,555 ANG MO KIO AVE 10,103.85702400572,1.37119666371478,30638.1255327351,39245.4890570343
8355,134 ANG MO KIO AVE 3,103.841947733195,1.37207665479505,28960.3194975695,39342.782675771
8356,625 BEDOK RESERVOIR RD,103.916133688599,1.33395544899311,37216.4573341869,35127.6876290273
8357,169 BEDOK STH AVE 3,103.945093904498,1.32038884581716,40439.4984507579,33627.6867477633
8358,629 BEDOK RESERVOIR RD,103.914501162624,1.33439908281466,37034.7724906681,35176.7363820858
8359,172 BEDOK STH RD,103.94468952936,1.32066917100909,40394.4940148806,33658.6817079149
8360,108 LENGKONG TIGA,103.91013096847,1.32456370966495,36548.449108215,34089.1746442169
8361,225 BISHAN ST 23,103.847594239245,1.35856894793066,29588.7155289631,37849.1722133718
8362,147 BISHAN ST 11,103.855106377701,1.34387703291754,30424.7440566681,36224.6213940345
8363,623 BT BATOK CTRL,103.749372545514,1.35083158876979,18657.7466041688,36993.7712377813
8364,409 BT BATOK WEST AVE 4,103.745816406222,1.36448899593886,18262.0424776301,38503.953390995
8365,191 BT BATOK WEST AVE 6,103.745348433929,1.34551716408486,18209.8864738997,36406.1444551796
8366,362 BT BATOK ST 31,103.749952347625,1.36091973359552,18722.3105440717,38109.2657844219
8367,17 TIONG BAHRU RD,103.833116272886,1.28561526398792,27977.4849833632,29782.3236274309
8368,114 BT PURMEI RD,103.825887190072,1.27507181850164,27172.9449958187,28616.4851304404
8369,106 BT PURMEI RD,103.825626826099,1.2729893703256,27143.9678508034,28386.218871532
8370,54 LENGKOK BAHRU,103.813677548743,1.2891359518667,25814.120135013,30171.6315539181
8371,529 JELAPANG RD,103.764613546083,1.38592297021226,20354.0113270599,40873.9470795859
8372,288 CHOA CHU KANG AVE 3,103.741023148247,1.37893861533693,17728.6706926264,40101.7408051118
8373,278 CHOA CHU KANG AVE 3,103.743465436354,1.38009306194055,18000.4719197787,40229.3834046908
8374,462 CHOA CHU KANG AVE 4,103.735227415835,1.37751332977504,17083.6709166206,39944.16553054
8375,752 CHOA CHU KANG NTH 5,103.747425149246,1.39227305010242,18441.187504367,41576.1699316725
8376,505 CHOA CHU KANG ST 51,103.742140885339,1.38907418639043,17853.1040686956,41222.4774335846
8377,282 CHOA CHU KANG AVE 3,103.743214351168,1.38025443409642,17972.5299398061,40247.2281971704
8378,366 CLEMENTI AVE 2,103.771676380482,1.31254953553443,21139.8089250671,32760.6611411497
8379,443 CLEMENTI AVE 3,103.764010395621,1.31421051581741,20286.6623391705,32944.3462746404
8380,717 CLEMENTI WEST ST 2,103.762464847394,1.30323440870789,20114.6232361672,31730.6687148288
8381,109 HOUGANG AVE 1,103.889376316331,1.35532858945575,34238.5856447378,37490.9373687021
8382,119 HOUGANG AVE 1,103.887748411693,1.35400776886424,34057.421682951,37344.8835718632
8383,413 HOUGANG AVE 10,103.895709633695,1.37450179829607,34943.3567886408,39611.0316220857
8384,458 HOUGANG AVE 10,103.896274487048,1.37776288093998,35006.2085292414,39971.6274300218
8385,433 HOUGANG AVE 8,103.893823744606,1.37614023951393,34733.4758654265,39792.1968248598
8386,507 HOUGANG AVE 8,103.887612440713,1.37240648339621,34042.2438025158,39379.3202485628
8387,160 HOUGANG ST 11,103.879078569569,1.35202640347162,33092.5707096625,37125.77430363
8388,54 TEBAN GDNS RD,103.736923103215,1.32159846468451,17272.1350317923,33761.3688694742
8389,243 JURONG EAST ST 24,103.743306656115,1.34206406490644,17982.6447129967,36024.326220192
8390,44 TEBAN GDNS RD,103.741600208874,1.32075391757793,17792.6477363259,33667.9633548521
8391,234 JURONG EAST ST 21,103.741646605612,1.3399327053569,17797.8900300339,35788.6579434257
8392,240 JURONG EAST ST 21,103.741573199896,1.34106751096494,17789.7254533013,35914.1394089665
8393,286D TOH GUAN RD,103.744468840165,1.33962601054461,18111.973572216,35754.7335872762
8394,929 JURONG WEST ST 92,103.689270790909,1.34129441040099,11969.0208979473,35939.5092156827
8395,926 JURONG WEST ST 92,103.689190161416,1.34052311772669,11960.0426572775,35854.2238746621
8396,517E JURONG WEST ST 52,103.719018884939,1.34456777104819,15279.6877063084,36301.2866857033
8397,715 JURONG WEST ST 71,103.696418783167,1.34374461019775,12764.532763185,36210.394896863
8398,221 BOON LAY PL,103.712472819666,1.34637376407877,14551.1907006893,36501.019692285
8399,714 JURONG WEST ST 71,103.696674975217,1.34312002954325,12793.0403609686,36141.330168318
8400,912 JURONG WEST ST 91,103.687269647605,1.34135800681512,11746.3149760123,35946.5546034481
8401,28 BENDEMEER RD,103.863232193576,1.31869832503738,31329.0924481088,33440.4980951585
8402,39 JLN BAHAGIA,103.856118521432,1.32719469284875,30537.4017039398,34379.9745399244
8403,65 JLN MA'MOR,103.857971481146,1.3282038156885,30743.6161754821,34491.5601557493
8404,112 MCNAIR RD,103.858982397017,1.32101349547791,30856.1290207198,33696.4925034419
8405,46 OWEN RD,103.850798372212,1.31514019805556,29945.3325499045,33047.0455131251
8406,573 PASIR RIS ST 53,103.945876224471,1.37388857753088,40526.2899266481,39543.4290792961
8407,612 ELIAS RD,103.942021009739,1.3746298510128,40097.2474018568,39625.3756195698
8408,181 PASIR RIS ST 11,103.960572120493,1.36439754319681,42161.8217283357,38494.0382654257
8409,154 PASIR RIS ST 13,103.963274048303,1.3632454509068,42462.5218880335,38366.6615095492
8410,538 PASIR RIS ST 51,103.950289388629,1.36958955845832,41017.4450478787,39068.0880109835
8411,542 PASIR RIS ST 51,103.951377692791,1.36926772155797,41138.5621425798,39032.5067854039
8412,712 PASIR RIS ST 72,103.938183410003,1.38223062076004,39670.1321303919,40465.8124369588
8413,274C PUNGGOL PL,103.902008676006,1.4032584306282,35644.2706412347,42790.8157037478
8414,14 GHIM MOH RD,103.78914684284,1.30884675491384,23084.0986474687,32351.185445236
8415,304 CANBERRA RD,103.822259561569,1.44511920743254,26769.304815826,47419.4603354037
8416,339A SEMBAWANG CL,103.81788087791,1.44801536040364,26282.0281432252,47739.705258619
8417,264D COMPASSVALE BOW,103.895943415352,1.38154507506991,34969.353354496,40389.8425219469
8418,119B RIVERVALE DR,103.902965031077,1.38436210947006,35750.7617316479,40701.3578559794
8419,130 RIVERVALE ST,103.902653243628,1.38944503867735,35716.0472903186,41263.4017755259
8420,136 SERANGOON NTH AVE 2,103.874987831018,1.36810159794642,32637.2869023671,38903.2796266098
8421,420 SERANGOON CTRL,103.875117043231,1.34914910857959,32651.7029073834,36807.6096989345
8422,160 SIMEI RD,103.959675912667,1.34517037107871,42062.1950231455,36367.9852448925
8423,154 SIMEI ST 1,103.956996641927,1.34480692542205,41764.0229362519,36327.7819165904
8424,235 SIMEI ST 4,103.955474153095,1.34295970419769,41594.5964445313,36123.5166426636
8425,891A TAMPINES AVE 8,103.930963369098,1.3487101011193,38866.7824010393,36759.2444574852
8426,450A TAMPINES ST 42,103.952252183481,1.35836068985971,41235.94217641,37826.4649903793
8427,842D TAMPINES ST 82,103.93755033214,1.35059655547526,39599.8301980114,36967.869683126
8428,910 TAMPINES ST 91,103.938742161124,1.34981662888398,39732.4713432249,36881.6349565294
8429,106 SIMEI ST 1,103.950833481196,1.34188521733435,41078.1447348371,36004.6798167843
8430,491B TAMPINES AVE 9,103.954185668192,1.36227153949674,41451.0954494402,38258.9184445255
8431,306 TAMPINES ST 32,103.955867117196,1.35292805453995,41638.2737201266,37225.7706111688
8432,450F TAMPINES ST 42,103.953020770178,1.35792801646925,41321.4795286627,37778.626290774
8433,480 TAMPINES ST 44,103.953613062449,1.36189869546209,41387.3730805554,38217.6879721973
8434,208 TAMPINES ST 21,103.953056653193,1.35120005626933,41325.5096501587,37034.6813537702
8435,495A TAMPINES ST 43,103.950930986011,1.36254137108389,41088.8853591271,38288.7371908277
8436,223 LOR 8 TOA PAYOH,103.855552754659,1.34126479712806,30474.4235642394,35935.7741464917
8437,257 KIM KEAT AVE,103.857270508532,1.33260688502861,30665.6003566468,34978.4282711055
8438,101B LOR 2 TOA PAYOH,103.847605414427,1.33959884500115,29589.9714989476,35751.5550857689
8439,617 WOODLANDS AVE 4,103.795730926437,1.43389740955882,23817.0629048049,46178.6416562013
8440,106 WOODLANDS ST 13,103.782224172938,1.4367694338717,22313.9722980317,46496.2449108697
8441,169 WOODLANDS ST 11,103.776486303321,1.43332338026154,21675.4252929389,46115.2125235423
8442,823 WOODLANDS ST 82,103.789502417125,1.44093972114705,23123.9388507688,46957.3576356657
8443,864 WOODLANDS ST 83,103.794991236078,1.44084727860795,23734.7594444687,46947.1247870699
8444,446 YISHUN AVE 11,103.84515982739,1.42303228780101,29317.7579915896,44977.2002012171
8445,874 YISHUN ST 81,103.836073515403,1.41537030654282,28306.5852289675,44129.9737605248
8446,432D YISHUN AVE 1,103.846174058788,1.4197951639605,29430.6291189501,44619.2559594586
8447,350A YISHUN AVE 11,103.844359041809,1.42604221278806,29228.6406632941,45310.0221072957
8448,563 ANG MO KIO AVE 3,103.858003534994,1.36987214145166,30747.1367354728,39099.0312128812
8449,254 ANG MO KIO AVE 4,103.834687722549,1.37020344042146,28152.3690952277,39135.6504789609
8450,352 ANG MO KIO ST 32,103.850864037677,1.36442474404862,29952.6014969982,38496.6787232533
8451,459 ANG MO KIO AVE 10,103.859377190201,1.36701964480661,30900.0113619054,38783.6182403173
8452,253A ANG MO KIO ST 21,103.834284522299,1.36994640110529,28107.4978082106,39107.2283579633
8453,205 BEDOK NTH ST 1,103.930808082635,1.32592675434667,38849.600749814,34239.9742490258
8454,768 BEDOK RESERVOIR VIEW,103.937321681832,1.33566434343811,39574.4541863585,35316.7382166516
8455,660 JLN TENAGA,103.90674180013,1.33439329342678,36171.2361166812,35176.0690941177
8456,114 LENGKONG TIGA,103.91204571131,1.32313486125334,36761.5459441626,33931.1864538118
8457,633 BEDOK RESERVOIR RD,103.905220931674,1.33038893767295,36001.9922014382,34733.2826043498
8458,155 BEDOK STH AVE 3,103.946080891889,1.31857405442007,40549.3497111155,33427.0210029967
8459,256 BISHAN ST 22,103.842683755643,1.36131844778476,29042.2344380673,38153.1952225901
8460,143 BT BATOK ST 11,103.74390902286,1.3503764354559,18049.7153867753,36943.4643354435
8461,372 BT BATOK ST 31,103.751213742148,1.35866916706906,18862.6806794638,37860.4045410585
8462,528 BT BATOK ST 51,103.751091825657,1.35665146828264,18849.1051860871,37637.2979315538
8463,186 BT BATOK WEST AVE 6,103.744085374214,1.34658076680317,18069.3259528903,36523.7574556731
8464,221 BT BATOK EAST AVE 3,103.753690953671,1.34747562371947,19138.3252443839,36622.6692310888
8465,104 BT PURMEI RD,103.825625504182,1.27239853587858,27143.8205365269,28320.8874566332
8466,122 KIM TIAN RD,103.82889400724,1.28339187402842,27507.5816188604,29536.4730798714
8467,45 LENGKOK BAHRU,103.812631265734,1.28674297484294,25697.6755694943,29907.0294153541
8468,241 BT PANJANG RING RD,103.771871254159,1.37971696912364,21161.6836877028,40187.696400363
8469,430 BT PANJANG RING RD,103.770534452658,1.38664061678035,21012.9346479867,40953.2825522423
8470,164 GANGSA RD,103.764884247788,1.37647171774719,20384.1068740739,39828.8739633244
8471,635 CHOA CHU KANG NTH 6,103.749602912203,1.39737094150025,18683.5641954355,42139.8608230166
8472,135 TECK WHYE LANE,103.751556332544,1.38045272354815,18900.8892265651,40269.1205152366
8473,753 CHOA CHU KANG NTH 5,103.746943594779,1.39234090627859,18387.5970403515,41583.6750901099
8474,42 CIRCUIT RD,103.886293541726,1.32684923967733,33895.5760801639,34341.8274973668
8475,708 HOUGANG AVE 2,103.88909314947,1.36669418462152,34207.0433486374,38747.6868141666
8476,930 HOUGANG ST 91,103.881278238761,1.37548347566834,33337.3174746605,39719.5434636269
8477,541 HOUGANG AVE 8,103.891272654803,1.37746143213216,34449.5675053233,39938.2806172688
8478,538 HOUGANG ST 52,103.890323214074,1.37782273276389,34343.9055760568,39978.2288772706
8479,313 JURONG EAST ST 32,103.733348701413,1.34715455988215,16874.4538308261,36587.2510288693
8480,336 JURONG EAST AVE 1,103.731481482818,1.35041039841488,16666.6678153006,36947.2741968222
8481,557 JURONG WEST ST 42,103.718567124767,1.35399275101832,15229.4608022524,37343.4572839346
8482,735 JURONG WEST ST 75,103.701169369401,1.3461552094198,13293.2370434916,36476.9182351585
8483,832 JURONG WEST ST 81,103.695220414893,1.34402411393529,12631.1688185204,36241.3085874766
8484,330 TAH CHING RD,103.724154795838,1.33766746069838,15851.2253908254,35538.2581179123
8485,272D JURONG WEST ST 24,103.704444804365,1.35112934933018,13657.7869094815,37026.9151037037
8486,683C JURONG WEST ST 64,103.704701215266,1.34333442575136,13686.2771334425,36164.9885929655
8487,55 JLN BAHAGIA,103.856665912067,1.32804097925819,30598.3198349364,34473.5531268772
8488,23 ST. GEORGE'S RD,103.863049863163,1.32499291341079,31308.7925286647,34136.5212166756
8489,103 TOWNER RD,103.861634081148,1.32064381512285,31151.235717563,33655.6183458176
8490,604 ELIAS RD,103.943264774803,1.37624527808676,40235.6551427916,39804.0079974663
8491,120 PASIR RIS ST 11,103.954362847168,1.36731380774802,41470.7853782075,38816.4690213539
8492,540 PASIR RIS ST 51,103.950709201538,1.36940865498296,41064.1662232568,39048.0868668072
8493,505 PASIR RIS ST 52,103.94523481723,1.37665440089895,40454.8947146954,39849.2569986507
8494,58 STIRLING RD,103.804541873744,1.29619171855669,24797.4058796642,30951.8316028919
8495,227B COMPASSVALE DR,103.900708221294,1.3872099216084,35499.5985173173,41016.2474345677
8496,207C COMPASSVALE LANE,103.897952220161,1.38464244032973,35192.898728691,40732.3396495562
8497,120A RIVERVALE DR,103.903984341638,1.38593215506966,35864.1928772433,40874.9690175205
8498,122B SENGKANG EAST WAY,103.906534426334,1.38716489802466,36147.9805286275,41011.288207043
8499,124 SERANGOON NTH AVE 1,103.871419458199,1.36618689571987,32240.1731958268,38691.554959435
8500,118 SERANGOON NTH AVE 1,103.870917753447,1.36759548630876,32184.3369987598,38847.3088883553
8501,506B SERANGOON NTH AVE 4,103.875802118899,1.37247361637556,32727.8988031624,39386.7168962806
8502,201E TAMPINES ST 23,103.953858335355,1.35292162536007,41414.7185996408,37225.0485078804
8503,825 TAMPINES ST 81,103.932787706747,1.34943750941993,39069.8078680858,36839.6858919989
8504,861 TAMPINES AVE 5,103.937282370562,1.35506437613521,39569.9878729489,37461.8980229795
8505,487A TAMPINES AVE 9,103.957814102254,1.35955070322442,41854.9139381247,37958.0820789002
8506,830 TAMPINES ST 82,103.934817687577,1.34984192715478,39295.7205315549,36884.4137390424
8507,381 TAMPINES ST 32,103.958966328131,1.3540186467337,41983.1753363628,37346.3806566056
8508,495C TAMPINES ST 43,103.951624679385,1.36323870680686,41166.0816420354,38365.8489655256
8509,856B TAMPINES ST 82,103.937699927291,1.35311031731217,39616.4665412419,37245.8298093379
8510,94 LOR 4 TOA PAYOH,103.849538318068,1.33889442783825,29805.0834561801,35673.6655752305
8511,355 WOODLANDS AVE 1,103.784550610749,1.43284602091658,22572.8601439502,46062.407816384
8512,645 WOODLANDS RING RD,103.800942560385,1.43705047335975,24397.0439341832,46527.2827910203
